transaction_id,customer_type,product_id,timestamp,day_of_week,hour
207,family_shopper,11,2025-07-27 03:55:21.383760,Sunday,3
207,family_shopper,12,2025-07-27 03:55:21.383760,Sunday,3
208,family_shopper,2,2025-07-21 23:23:35.383760,Monday,23
208,family_shopper,3,2025-07-21 23:23:35.383760,Monday,23
208,family_shopper,4,2025-07-21 23:23:35.383760,Monday,23
208,family_shopper,12,2025-07-21 23:23:35.383760,Monday,23
208,family_shopper,14,2025-07-21 23:23:35.383760,Monday,23
209,single_shopper,3,2025-07-03 02:36:31.383760,Thursday,2
209,single_shopper,14,2025-07-03 02:36:31.383760,Thursday,2
209,single_shopper,15,2025-07-03 02:36:31.383760,Thursday,2
210,bulk_shopper,5,2025-07-27 05:23:12.383760,Sunday,5
210,bulk_shopper,6,2025-07-27 05:23:12.383760,Sunday,5
210,bulk_shopper,8,2025-07-27 05:23:12.383760,Sunday,5
210,bulk_shopper,10,2025-07-27 05:23:12.383760,Sunday,5
210,bulk_shopper,12,2025-07-27 05:23:12.383760,Sunday,5
210,bulk_shopper,13,2025-07-27 05:23:12.383760,Sunday,5
210,bulk_shopper,15,2025-07-27 05:23:12.383760,Sunday,5
211,convenience_shopper,1,2025-07-10 05:14:10.383760,Thursday,5
212,family_shopper,1,2025-07-06 00:27:37.383760,Sunday,0
212,family_shopper,5,2025-07-06 00:27:37.383760,Sunday,0
212,family_shopper,10,2025-07-06 00:27:37.383760,Sunday,0
212,family_shopper,13,2025-07-06 00:27:37.383760,Sunday,0
212,family_shopper,14,2025-07-06 00:27:37.383760,Sunday,0
213,single_shopper,3,2025-07-08 12:07:25.383760,Tuesday,12
213,single_shopper,4,2025-07-08 12:07:25.383760,Tuesday,12
213,single_shopper,5,2025-07-08 12:07:25.383760,Tuesday,12
213,single_shopper,9,2025-07-08 12:07:25.383760,Tuesday,12
214,family_shopper,2,2025-07-05 09:55:37.383760,Saturday,9
214,family_shopper,3,2025-07-05 09:55:37.383760,Saturday,9
214,family_shopper,4,2025-07-05 09:55:37.383760,Saturday,9
214,family_shopper,6,2025-07-05 09:55:37.383760,Saturday,9
214,family_shopper,9,2025-07-05 09:55:37.383760,Saturday,9
214,family_shopper,14,2025-07-05 09:55:37.383760,Saturday,9
215,family_shopper,1,2025-07-26 23:52:30.383760,Saturday,23
215,family_shopper,5,2025-07-26 23:52:30.383760,Saturday,23
215,family_shopper,11,2025-07-26 23:52:30.383760,Saturday,23
215,family_shopper,12,2025-07-26 23:52:30.383760,Saturday,23
215,family_shopper,13,2025-07-26 23:52:30.383760,Saturday,23
216,single_shopper,8,2025-08-01 14:26:50.383760,Friday,14
216,single_shopper,12,2025-08-01 14:26:50.383760,Friday,14
217,single_shopper,3,2025-07-29 23:36:42.383760,Tuesday,23
217,single_shopper,14,2025-07-29 23:36:42.383760,Tuesday,23
218,single_shopper,9,2025-07-25 11:58:14.383760,Friday,11
218,single_shopper,12,2025-07-25 11:58:14.383760,Friday,11
219,bulk_shopper,1,2025-07-21 14:18:08.383760,Monday,14
219,bulk_shopper,2,2025-07-21 14:18:08.383760,Monday,14
219,bulk_shopper,3,2025-07-21 14:18:08.383760,Monday,14
219,bulk_shopper,8,2025-07-21 14:18:08.383760,Monday,14
219,bulk_shopper,10,2025-07-21 14:18:08.383760,Monday,14
219,bulk_shopper,11,2025-07-21 14:18:08.383760,Monday,14
219,bulk_shopper,14,2025-07-21 14:18:08.383760,Monday,14
220,single_shopper,1,2025-07-09 02:40:10.383760,Wednesday,2
220,single_shopper,5,2025-07-09 02:40:10.383760,Wednesday,2
220,single_shopper,9,2025-07-09 02:40:10.383760,Wednesday,2
221,single_shopper,3,2025-07-31 04:25:30.383760,Thursday,4
221,single_shopper,4,2025-07-31 04:25:30.383760,Thursday,4
221,single_shopper,5,2025-07-31 04:25:30.383760,Thursday,4
221,single_shopper,14,2025-07-31 04:25:30.383760,Thursday,4
221,single_shopper,15,2025-07-31 04:25:30.383760,Thursday,4
222,bulk_shopper,3,2025-07-22 22:25:17.383760,Tuesday,22
222,bulk_shopper,8,2025-07-22 22:25:17.383760,Tuesday,22
222,bulk_shopper,9,2025-07-22 22:25:17.383760,Tuesday,22
222,bulk_shopper,10,2025-07-22 22:25:17.383760,Tuesday,22
222,bulk_shopper,11,2025-07-22 22:25:17.383760,Tuesday,22
222,bulk_shopper,12,2025-07-22 22:25:17.383760,Tuesday,22
222,bulk_shopper,13,2025-07-22 22:25:17.383760,Tuesday,22
222,bulk_shopper,15,2025-07-22 22:25:17.383760,Tuesday,22
223,family_shopper,2,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,3,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,4,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,6,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,7,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,9,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,11,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,12,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,14,2025-07-26 14:42:10.383760,Saturday,14
223,family_shopper,15,2025-07-26 14:42:10.383760,Saturday,14
224,family_shopper,3,2025-07-30 21:40:35.383760,Wednesday,21
224,family_shopper,8,2025-07-30 21:40:35.383760,Wednesday,21
224,family_shopper,9,2025-07-30 21:40:35.383760,Wednesday,21
224,family_shopper,13,2025-07-30 21:40:35.383760,Wednesday,21
224,family_shopper,14,2025-07-30 21:40:35.383760,Wednesday,21
225,family_shopper,2,2025-07-13 17:34:30.383760,Sunday,17
225,family_shopper,3,2025-07-13 17:34:30.383760,Sunday,17
225,family_shopper,4,2025-07-13 17:34:30.383760,Sunday,17
225,family_shopper,9,2025-07-13 17:34:30.383760,Sunday,17
225,family_shopper,11,2025-07-13 17:34:30.383760,Sunday,17
225,family_shopper,12,2025-07-13 17:34:30.383760,Sunday,17
225,family_shopper,15,2025-07-13 17:34:30.383760,Sunday,17
226,family_shopper,1,2025-07-26 20:39:37.383760,Saturday,20
226,family_shopper,3,2025-07-26 20:39:37.383760,Saturday,20
227,bulk_shopper,1,2025-07-15 18:33:35.383760,Tuesday,18
227,bulk_shopper,4,2025-07-15 18:33:35.383760,Tuesday,18
227,bulk_shopper,6,2025-07-15 18:33:35.383760,Tuesday,18
227,bulk_shopper,10,2025-07-15 18:33:35.383760,Tuesday,18
227,bulk_shopper,13,2025-07-15 18:33:35.383760,Tuesday,18
228,single_shopper,2,2025-07-07 04:33:11.383760,Monday,4
228,single_shopper,3,2025-07-07 04:33:11.383760,Monday,4
228,single_shopper,4,2025-07-07 04:33:11.383760,Monday,4
228,single_shopper,5,2025-07-07 04:33:11.383760,Monday,4
228,single_shopper,8,2025-07-07 04:33:11.383760,Monday,4
228,single_shopper,9,2025-07-07 04:33:11.383760,Monday,4
228,single_shopper,14,2025-07-07 04:33:11.383760,Monday,4
229,single_shopper,3,2025-07-23 04:43:15.383760,Wednesday,4
229,single_shopper,4,2025-07-23 04:43:15.383760,Wednesday,4
229,single_shopper,8,2025-07-23 04:43:15.383760,Wednesday,4
229,single_shopper,10,2025-07-23 04:43:15.383760,Wednesday,4
229,single_shopper,11,2025-07-23 04:43:15.383760,Wednesday,4
230,family_shopper,1,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,2,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,3,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,4,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,8,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,9,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,13,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,14,2025-07-11 19:46:03.383760,Friday,19
230,family_shopper,15,2025-07-11 19:46:03.383760,Friday,19
231,single_shopper,12,2025-07-24 04:01:32.383760,Thursday,4
231,single_shopper,5,2025-07-24 04:01:32.383760,Thursday,4
232,single_shopper,10,2025-07-10 09:58:51.383760,Thursday,9
232,single_shopper,4,2025-07-10 09:58:51.383760,Thursday,9
232,single_shopper,15,2025-07-10 09:58:51.383760,Thursday,9
233,family_shopper,1,2025-07-19 20:12:41.383760,Saturday,20
233,family_shopper,2,2025-07-19 20:12:41.383760,Saturday,20
233,family_shopper,3,2025-07-19 20:12:41.383760,Saturday,20
233,family_shopper,4,2025-07-19 20:12:41.383760,Saturday,20
233,family_shopper,9,2025-07-19 20:12:41.383760,Saturday,20
233,family_shopper,14,2025-07-19 20:12:41.383760,Saturday,20
234,family_shopper,5,2025-07-17 12:49:01.383760,Thursday,12
234,family_shopper,13,2025-07-17 12:49:01.383760,Thursday,12
235,family_shopper,1,2025-07-22 18:08:22.383760,Tuesday,18
235,family_shopper,5,2025-07-22 18:08:22.383760,Tuesday,18
235,family_shopper,9,2025-07-22 18:08:22.383760,Tuesday,18
235,family_shopper,13,2025-07-22 18:08:22.383760,Tuesday,18
235,family_shopper,14,2025-07-22 18:08:22.383760,Tuesday,18
236,convenience_shopper,4,2025-07-22 10:25:42.383760,Tuesday,10
236,convenience_shopper,10,2025-07-22 10:25:42.383760,Tuesday,10
236,convenience_shopper,13,2025-07-22 10:25:42.383760,Tuesday,10
237,family_shopper,1,2025-07-25 17:03:05.383760,Friday,17
237,family_shopper,2,2025-07-25 17:03:05.383760,Friday,17
237,family_shopper,4,2025-07-25 17:03:05.383760,Friday,17
237,family_shopper,5,2025-07-25 17:03:05.383760,Friday,17
237,family_shopper,6,2025-07-25 17:03:05.383760,Friday,17
237,family_shopper,7,2025-07-25 17:03:05.383760,Friday,17
237,family_shopper,9,2025-07-25 17:03:05.383760,Friday,17
237,family_shopper,13,2025-07-25 17:03:05.383760,Friday,17
238,family_shopper,2,2025-07-10 14:42:55.383760,Thursday,14
238,family_shopper,4,2025-07-10 14:42:55.383760,Thursday,14
238,family_shopper,5,2025-07-10 14:42:55.383760,Thursday,14
238,family_shopper,14,2025-07-10 14:42:55.383760,Thursday,14
239,family_shopper,3,2025-07-20 09:31:59.383760,Sunday,9
239,family_shopper,4,2025-07-20 09:31:59.383760,Sunday,9
239,family_shopper,5,2025-07-20 09:31:59.383760,Sunday,9
239,family_shopper,11,2025-07-20 09:31:59.383760,Sunday,9
239,family_shopper,14,2025-07-20 09:31:59.383760,Sunday,9
240,family_shopper,2,2025-07-24 17:24:17.383760,Thursday,17
240,family_shopper,4,2025-07-24 17:24:17.383760,Thursday,17
240,family_shopper,5,2025-07-24 17:24:17.383760,Thursday,17
240,family_shopper,6,2025-07-24 17:24:17.383760,Thursday,17
240,family_shopper,14,2025-07-24 17:24:17.383760,Thursday,17
241,bulk_shopper,1,2025-07-30 00:33:39.383760,Wednesday,0
241,bulk_shopper,4,2025-07-30 00:33:39.383760,Wednesday,0
241,bulk_shopper,6,2025-07-30 00:33:39.383760,Wednesday,0
241,bulk_shopper,7,2025-07-30 00:33:39.383760,Wednesday,0
241,bulk_shopper,13,2025-07-30 00:33:39.383760,Wednesday,0
242,family_shopper,3,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,4,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,5,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,6,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,7,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,9,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,10,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,11,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,12,2025-07-23 08:08:35.383760,Wednesday,8
242,family_shopper,14,2025-07-23 08:08:35.383760,Wednesday,8
243,convenience_shopper,12,2025-07-14 01:02:59.383760,Monday,1
244,single_shopper,8,2025-07-24 15:07:48.383760,Thursday,15
244,single_shopper,2,2025-07-24 15:07:48.383760,Thursday,15
244,single_shopper,12,2025-07-24 15:07:48.383760,Thursday,15
244,single_shopper,13,2025-07-24 15:07:48.383760,Thursday,15
245,convenience_shopper,12,2025-07-10 19:54:59.383760,Thursday,19
246,single_shopper,3,2025-07-25 02:36:24.383760,Friday,2
246,single_shopper,4,2025-07-25 02:36:24.383760,Friday,2
246,single_shopper,5,2025-07-25 02:36:24.383760,Friday,2
246,single_shopper,12,2025-07-25 02:36:24.383760,Friday,2
247,single_shopper,2,2025-08-01 10:37:12.383760,Friday,10
247,single_shopper,3,2025-08-01 10:37:12.383760,Friday,10
247,single_shopper,8,2025-08-01 10:37:12.383760,Friday,10
247,single_shopper,9,2025-08-01 10:37:12.383760,Friday,10
247,single_shopper,11,2025-08-01 10:37:12.383760,Friday,10
248,bulk_shopper,11,2025-07-21 20:30:56.383760,Monday,20
249,single_shopper,3,2025-07-24 05:10:46.383760,Thursday,5
249,single_shopper,4,2025-07-24 05:10:46.383760,Thursday,5
249,single_shopper,5,2025-07-24 05:10:46.383760,Thursday,5
249,single_shopper,9,2025-07-24 05:10:46.383760,Thursday,5
249,single_shopper,14,2025-07-24 05:10:46.383760,Thursday,5
250,bulk_shopper,1,2025-07-18 12:45:27.383760,Friday,12
250,bulk_shopper,4,2025-07-18 12:45:27.383760,Friday,12
250,bulk_shopper,5,2025-07-18 12:45:27.383760,Friday,12
250,bulk_shopper,8,2025-07-18 12:45:27.383760,Friday,12
250,bulk_shopper,10,2025-07-18 12:45:27.383760,Friday,12
250,bulk_shopper,11,2025-07-18 12:45:27.383760,Friday,12
250,bulk_shopper,13,2025-07-18 12:45:27.383760,Friday,12
251,family_shopper,1,2025-07-03 18:43:47.383760,Thursday,18
251,family_shopper,5,2025-07-03 18:43:47.383760,Thursday,18
251,family_shopper,12,2025-07-03 18:43:47.383760,Thursday,18
251,family_shopper,13,2025-07-03 18:43:47.383760,Thursday,18
251,family_shopper,14,2025-07-03 18:43:47.383760,Thursday,18
251,family_shopper,15,2025-07-03 18:43:47.383760,Thursday,18
252,family_shopper,9,2025-07-24 15:49:04.383760,Thursday,15
252,family_shopper,2,2025-07-24 15:49:04.383760,Thursday,15
252,family_shopper,3,2025-07-24 15:49:04.383760,Thursday,15
252,family_shopper,4,2025-07-24 15:49:04.383760,Thursday,15
253,single_shopper,7,2025-07-26 16:52:33.383760,Saturday,16
253,single_shopper,9,2025-07-26 16:52:33.383760,Saturday,16
253,single_shopper,10,2025-07-26 16:52:33.383760,Saturday,16
253,single_shopper,11,2025-07-26 16:52:33.383760,Saturday,16
253,single_shopper,15,2025-07-26 16:52:33.383760,Saturday,16
254,family_shopper,1,2025-07-30 11:02:07.383760,Wednesday,11
254,family_shopper,7,2025-07-30 11:02:07.383760,Wednesday,11
254,family_shopper,10,2025-07-30 11:02:07.383760,Wednesday,11
254,family_shopper,14,2025-07-30 11:02:07.383760,Wednesday,11
254,family_shopper,15,2025-07-30 11:02:07.383760,Wednesday,11
255,single_shopper,1,2025-07-11 12:52:07.383760,Friday,12
255,single_shopper,5,2025-07-11 12:52:07.383760,Friday,12
255,single_shopper,10,2025-07-11 12:52:07.383760,Friday,12
255,single_shopper,14,2025-07-11 12:52:07.383760,Friday,12
255,single_shopper,15,2025-07-11 12:52:07.383760,Friday,12
256,family_shopper,2,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,3,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,4,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,6,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,7,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,8,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,9,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,12,2025-07-06 04:05:26.383760,Sunday,4
256,family_shopper,14,2025-07-06 04:05:26.383760,Sunday,4
257,bulk_shopper,1,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,2,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,3,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,5,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,8,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,9,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,10,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,11,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,12,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,14,2025-07-21 19:54:48.383760,Monday,19
257,bulk_shopper,15,2025-07-21 19:54:48.383760,Monday,19
258,convenience_shopper,3,2025-07-25 04:54:42.383760,Friday,4
258,convenience_shopper,4,2025-07-25 04:54:42.383760,Friday,4
258,convenience_shopper,5,2025-07-25 04:54:42.383760,Friday,4
258,convenience_shopper,9,2025-07-25 04:54:42.383760,Friday,4
258,convenience_shopper,13,2025-07-25 04:54:42.383760,Friday,4
259,family_shopper,3,2025-07-16 16:44:12.383760,Wednesday,16
259,family_shopper,4,2025-07-16 16:44:12.383760,Wednesday,16
259,family_shopper,5,2025-07-16 16:44:12.383760,Wednesday,16
259,family_shopper,6,2025-07-16 16:44:12.383760,Wednesday,16
259,family_shopper,9,2025-07-16 16:44:12.383760,Wednesday,16
259,family_shopper,11,2025-07-16 16:44:12.383760,Wednesday,16
259,family_shopper,13,2025-07-16 16:44:12.383760,Wednesday,16
259,family_shopper,15,2025-07-16 16:44:12.383760,Wednesday,16
260,bulk_shopper,2,2025-07-11 10:18:52.383760,Friday,10
260,bulk_shopper,3,2025-07-11 10:18:52.383760,Friday,10
260,bulk_shopper,8,2025-07-11 10:18:52.383760,Friday,10
260,bulk_shopper,9,2025-07-11 10:18:52.383760,Friday,10
260,bulk_shopper,14,2025-07-11 10:18:52.383760,Friday,10
261,convenience_shopper,2,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,3,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,4,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,5,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,6,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,7,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,9,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,11,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,13,2025-07-29 01:10:39.383760,Tuesday,1
261,convenience_shopper,14,2025-07-29 01:10:39.383760,Tuesday,1
262,bulk_shopper,1,2025-07-23 13:32:32.383760,Wednesday,13
262,bulk_shopper,13,2025-07-23 13:32:32.383760,Wednesday,13
262,bulk_shopper,14,2025-07-23 13:32:32.383760,Wednesday,13
263,family_shopper,2,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,3,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,4,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,6,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,7,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,9,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,10,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,14,2025-07-15 01:14:31.383760,Tuesday,1
263,family_shopper,15,2025-07-15 01:14:31.383760,Tuesday,1
264,family_shopper,3,2025-07-15 18:41:20.383760,Tuesday,18
264,family_shopper,11,2025-07-15 18:41:20.383760,Tuesday,18
264,family_shopper,12,2025-07-15 18:41:20.383760,Tuesday,18
264,family_shopper,4,2025-07-15 18:41:20.383760,Tuesday,18
265,family_shopper,15,2025-07-03 09:07:31.383760,Thursday,9
265,family_shopper,7,2025-07-03 09:07:31.383760,Thursday,9
266,bulk_shopper,9,2025-07-15 23:34:08.383760,Tuesday,23
266,bulk_shopper,7,2025-07-15 23:34:08.383760,Tuesday,23
267,single_shopper,2,2025-07-26 13:36:41.383760,Saturday,13
267,single_shopper,3,2025-07-26 13:36:41.383760,Saturday,13
267,single_shopper,5,2025-07-26 13:36:41.383760,Saturday,13
267,single_shopper,9,2025-07-26 13:36:41.383760,Saturday,13
267,single_shopper,13,2025-07-26 13:36:41.383760,Saturday,13
267,single_shopper,15,2025-07-26 13:36:41.383760,Saturday,13
268,single_shopper,9,2025-07-22 12:47:15.383760,Tuesday,12
268,single_shopper,3,2025-07-22 12:47:15.383760,Tuesday,12
268,single_shopper,5,2025-07-22 12:47:15.383760,Tuesday,12
269,family_shopper,3,2025-07-26 21:31:05.383760,Saturday,21
269,family_shopper,4,2025-07-26 21:31:05.383760,Saturday,21
269,family_shopper,6,2025-07-26 21:31:05.383760,Saturday,21
269,family_shopper,7,2025-07-26 21:31:05.383760,Saturday,21
269,family_shopper,11,2025-07-26 21:31:05.383760,Saturday,21
269,family_shopper,13,2025-07-26 21:31:05.383760,Saturday,21
270,single_shopper,3,2025-07-23 17:56:51.383760,Wednesday,17
270,single_shopper,4,2025-07-23 17:56:51.383760,Wednesday,17
270,single_shopper,6,2025-07-23 17:56:51.383760,Wednesday,17
270,single_shopper,9,2025-07-23 17:56:51.383760,Wednesday,17
270,single_shopper,13,2025-07-23 17:56:51.383760,Wednesday,17
271,bulk_shopper,1,2025-07-30 09:52:40.383760,Wednesday,9
271,bulk_shopper,3,2025-07-30 09:52:40.383760,Wednesday,9
271,bulk_shopper,5,2025-07-30 09:52:40.383760,Wednesday,9
271,bulk_shopper,6,2025-07-30 09:52:40.383760,Wednesday,9
271,bulk_shopper,9,2025-07-30 09:52:40.383760,Wednesday,9
271,bulk_shopper,13,2025-07-30 09:52:40.383760,Wednesday,9
272,family_shopper,2,2025-07-09 10:45:01.383760,Wednesday,10
272,family_shopper,3,2025-07-09 10:45:01.383760,Wednesday,10
272,family_shopper,4,2025-07-09 10:45:01.383760,Wednesday,10
272,family_shopper,9,2025-07-09 10:45:01.383760,Wednesday,10
272,family_shopper,10,2025-07-09 10:45:01.383760,Wednesday,10
272,family_shopper,14,2025-07-09 10:45:01.383760,Wednesday,10
272,family_shopper,15,2025-07-09 10:45:01.383760,Wednesday,10
273,family_shopper,8,2025-07-12 13:57:02.383760,Saturday,13
273,family_shopper,12,2025-07-12 13:57:02.383760,Saturday,13
273,family_shopper,5,2025-07-12 13:57:02.383760,Saturday,13
273,family_shopper,14,2025-07-12 13:57:02.383760,Saturday,13
274,bulk_shopper,1,2025-07-02 23:56:13.383760,Wednesday,23
274,bulk_shopper,2,2025-07-02 23:56:13.383760,Wednesday,23
274,bulk_shopper,3,2025-07-02 23:56:13.383760,Wednesday,23
274,bulk_shopper,5,2025-07-02 23:56:13.383760,Wednesday,23
274,bulk_shopper,9,2025-07-02 23:56:13.383760,Wednesday,23
274,bulk_shopper,11,2025-07-02 23:56:13.383760,Wednesday,23
274,bulk_shopper,13,2025-07-02 23:56:13.383760,Wednesday,23
274,bulk_shopper,15,2025-07-02 23:56:13.383760,Wednesday,23
275,bulk_shopper,2,2025-07-26 10:10:41.383760,Saturday,10
275,bulk_shopper,3,2025-07-26 10:10:41.383760,Saturday,10
275,bulk_shopper,5,2025-07-26 10:10:41.383760,Saturday,10
275,bulk_shopper,7,2025-07-26 10:10:41.383760,Saturday,10
275,bulk_shopper,15,2025-07-26 10:10:41.383760,Saturday,10
276,family_shopper,2,2025-07-09 00:10:17.383760,Wednesday,0
276,family_shopper,3,2025-07-09 00:10:17.383760,Wednesday,0
276,family_shopper,4,2025-07-09 00:10:17.383760,Wednesday,0
276,family_shopper,8,2025-07-09 00:10:17.383760,Wednesday,0
276,family_shopper,12,2025-07-09 00:10:17.383760,Wednesday,0
276,family_shopper,15,2025-07-09 00:10:17.383760,Wednesday,0
277,family_shopper,10,2025-07-22 14:34:47.383760,Tuesday,14
277,family_shopper,2,2025-07-22 14:34:47.383760,Tuesday,14
277,family_shopper,12,2025-07-22 14:34:47.383760,Tuesday,14
277,family_shopper,6,2025-07-22 14:34:47.383760,Tuesday,14
278,single_shopper,8,2025-07-17 09:48:49.383760,Thursday,9
278,single_shopper,11,2025-07-17 09:48:49.383760,Thursday,9
279,family_shopper,2,2025-07-23 01:23:22.383760,Wednesday,1
279,family_shopper,4,2025-07-23 01:23:22.383760,Wednesday,1
279,family_shopper,8,2025-07-23 01:23:22.383760,Wednesday,1
279,family_shopper,9,2025-07-23 01:23:22.383760,Wednesday,1
279,family_shopper,10,2025-07-23 01:23:22.383760,Wednesday,1
279,family_shopper,11,2025-07-23 01:23:22.383760,Wednesday,1
280,single_shopper,1,2025-07-15 12:54:48.383760,Tuesday,12
280,single_shopper,5,2025-07-15 12:54:48.383760,Tuesday,12
280,single_shopper,10,2025-07-15 12:54:48.383760,Tuesday,12
280,single_shopper,11,2025-07-15 12:54:48.383760,Tuesday,12
281,convenience_shopper,1,2025-07-16 23:25:31.383760,Wednesday,23
282,family_shopper,1,2025-07-03 22:58:57.383760,Thursday,22
282,family_shopper,8,2025-07-03 22:58:57.383760,Thursday,22
282,family_shopper,10,2025-07-03 22:58:57.383760,Thursday,22
282,family_shopper,11,2025-07-03 22:58:57.383760,Thursday,22
282,family_shopper,12,2025-07-03 22:58:57.383760,Thursday,22
282,family_shopper,13,2025-07-03 22:58:57.383760,Thursday,22
283,single_shopper,1,2025-07-19 22:58:22.383760,Saturday,22
283,single_shopper,5,2025-07-19 22:58:22.383760,Saturday,22
283,single_shopper,8,2025-07-19 22:58:22.383760,Saturday,22
283,single_shopper,12,2025-07-19 22:58:22.383760,Saturday,22
283,single_shopper,13,2025-07-19 22:58:22.383760,Saturday,22
284,family_shopper,1,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,2,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,3,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,4,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,5,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,7,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,9,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,10,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,11,2025-07-09 13:08:55.383760,Wednesday,13
284,family_shopper,15,2025-07-09 13:08:55.383760,Wednesday,13
285,single_shopper,3,2025-08-01 04:16:24.383760,Friday,4
286,family_shopper,1,2025-07-24 08:55:42.383760,Thursday,8
286,family_shopper,3,2025-07-24 08:55:42.383760,Thursday,8
286,family_shopper,8,2025-07-24 08:55:42.383760,Thursday,8
286,family_shopper,11,2025-07-24 08:55:42.383760,Thursday,8
286,family_shopper,12,2025-07-24 08:55:42.383760,Thursday,8
286,family_shopper,13,2025-07-24 08:55:42.383760,Thursday,8
286,family_shopper,14,2025-07-24 08:55:42.383760,Thursday,8
287,family_shopper,4,2025-07-03 05:33:27.383760,Thursday,5
287,family_shopper,9,2025-07-03 05:33:27.383760,Thursday,5
287,family_shopper,11,2025-07-03 05:33:27.383760,Thursday,5
287,family_shopper,12,2025-07-03 05:33:27.383760,Thursday,5
287,family_shopper,15,2025-07-03 05:33:27.383760,Thursday,5
288,convenience_shopper,1,2025-07-23 00:41:07.383760,Wednesday,0
288,convenience_shopper,2,2025-07-23 00:41:07.383760,Wednesday,0
288,convenience_shopper,3,2025-07-23 00:41:07.383760,Wednesday,0
288,convenience_shopper,13,2025-07-23 00:41:07.383760,Wednesday,0
288,convenience_shopper,15,2025-07-23 00:41:07.383760,Wednesday,0
289,convenience_shopper,8,2025-07-17 22:40:19.383760,Thursday,22
289,convenience_shopper,10,2025-07-17 22:40:19.383760,Thursday,22
289,convenience_shopper,11,2025-07-17 22:40:19.383760,Thursday,22
290,bulk_shopper,1,2025-07-10 11:54:40.383760,Thursday,11
290,bulk_shopper,2,2025-07-10 11:54:40.383760,Thursday,11
290,bulk_shopper,3,2025-07-10 11:54:40.383760,Thursday,11
